version,date,run_id,vertical,url_key,taken,lens_id,lens_bonus,lens_multiplier,score_committed,score_counterfactual
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,abe8e665a0836288397aa5b96d6377179bb40aa440036ce4addbc8374fbbe9ea,True,,0.0,1.25,1.660731,1.660731
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,fea184b03669d361d3ed76479e0154baa8e076429e14bde8135af205d0cc86ad,False,,0.0,1.25,1.658349,1.658349
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,7ab2119b74abdee8c7f665fae0882eccaed49f4057bc6b43445d66bcc432068c,True,,0.0,1.25,1.657418,1.657418
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,9d06892aaf53eeee12858fa4821e923d65933208371d04477dace695fd3de889,False,,0.0,1.25,1.64137,1.64137
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,a561ef47f9ba7d4e7a18db1dd923c3739f77174d32550e3762c1587098e41ca0,False,,0.0,1.25,1.634922,1.634922
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,74fe33d6cbcb2ecb9d9de37f31db572e027a4e57ca9408a4d154f9d993131a99,False,,0.0,1.25,1.633637,1.633637
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,2bff6c63ac8db6d605dc2177aea253d2f8646f3e0a0cc045763058e23a5fa5a5,False,,0.0,1.25,1.631654,1.631654
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,a8c3e6244b5c547cdda07ba81210a92346dc907bd426807320945f4c74a99d68,False,,0.0,1.25,1.629837,1.629837
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,b6d334115116308afc1b136e370682a26f86f113a3c8ab182f4bb11528385b37,False,,0.0,1.25,1.626087,1.626087
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,54cb56f746a940518e7e625e4e5d77aba82aa51c6356e9b3e5cc5b881b20827a,True,,0.0,1.25,1.625873,1.625873
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,0665a39b71ab1b3e2d3905e31765ab5254b194ab67e1b92082dd678aa77834af,True,,0.0,1.25,1.625716,1.625716
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,d84440ed62a74f8d399d75be3ee6c40820da8cd8d5686632bfb32bbdcb704576,True,,0.0,1.25,1.623892,1.623892
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,fab272bced98f4fd000a420935cc59b9d0916652721acc1b460e411171d8883a,False,,0.0,1.25,1.622157,1.622157
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,acb2767a02579e5717b225099213ebfd9c755409fbafd9b3b15c253f5a22b180,False,,0.0,1.25,1.613786,1.613786
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,8ce9398c419c25bacfba9c0f7e19d4959dea27684bf3bdb7bf3538bfbebc99ee,True,,0.0,1.25,1.587706,1.587706
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,a8f04cbbd4273a395ddba2ef5f561ca76d9f9d37754697d9454ac7a698973477,True,,0.0,1.25,1.57964,1.57964
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,1ddd1b0f4600030556c3faee65b3afb99ee575ec460d57bb290851a3139ffb68,False,,0.0,1.25,1.552338,1.552338
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,be5d83edc765686f714459004a99781881e3105c70d234a377e571d831b99b5d,False,,0.0,1.25,1.552338,1.552338
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,1b61cf95edac16a0559a6139e5df400e62274d9d5d074772d71b1f93602fa077,False,trade,0.3,1.25,1.462322,1.537322
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,1446ba0e4790a1982317fef7840bfeb6aa25e8bbdb26a1c46611e0885f9b1fae,True,,0.0,1.25,1.448116,1.448116
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,aef7048d4e1bcee3ba31e9923a4608125eede27b1636a012f6e271727760072c,True,,0.0,1.25,1.445926,1.445926
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,421476754c18566980d0cce0e2d91aa709cd3a660ba8dbcaf5ef867ad32fcaa4,False,,0.0,1.25,1.444977,1.444977
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,17def8195f6ba4da9e790539fcd3aac5f76b69798c792b1066cdbba740d16efb,False,,0.0,1.25,1.444779,1.444779
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,79f9eb4695c510075e8baf2b98f0b4c2ca14671dba793425dd605220206589e5,True,,0.0,1.25,1.441259,1.441259
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,2ecbe903ed4634949652a41f27048a353f69d2c4b38b8077ad2a540966f4eee2,False,,0.0,1.25,1.439781,1.439781
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,d3ee4e391a13cd29739acbfd32eaa9368ac1ded723f0ffed3451274f18b6b539,True,,0.0,1.25,1.439711,1.439711
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,f53c8c6a9cff60450d49c65c6e432b3f58f138dddafe6770e5e4d30509461d50,True,,0.0,1.25,1.439661,1.439661
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,751c40866eed955d6cc40cd6ad7cd8a081cb1d8689eff63a75f08bfb1f03d261,False,,0.0,1.25,1.439219,1.439219
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,f430347e8c63a8fd3acac484ca6d82716883d5d39c9947f87ca2be86272ca05d,False,,0.0,1.25,1.43864,1.43864
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,9490abf5fb8ef3c158a8a5517c47d240bf4e5d0344d0435c42a4e70db761f00c,True,,0.0,1.25,1.421497,1.421497
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,d50ee62c8c9637b3d66d49bb14ba66b61e8bf89caf0260828ab44403fee39347,True,,0.0,1.25,1.414807,1.414807
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,7be64da08fce4bc9ebd40cf361150a9051f623c12be9fbc0dc7d0ef1e3e358b9,True,trade,0.3,1.25,1.406652,1.481652
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,542322f8b95018b577bb624daaf97b6de76e9baf9cd248d8d565398a2a453f97,True,trade,0.3,1.25,1.38239,1.45739
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,987152340597067b12103e986154ca940fb39535ab54b262b557387fd3795451,True,,0.0,1.25,1.359633,1.359633
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,faa960c0f029cb3d227c29d610f3a0921b11ccda2cd27565b2f39fc48c8eb776,True,,0.0,1.25,1.2,1.2
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,6565ec8567b61adcee6af5e21f427268001760ecb44f88cc748319286a95ab5c,True,,0.0,1.25,1.198519,1.198519
2026-09-14T11:00,2026-09-15,2026-09-15-34943695821,india,3d563121e2214843b6e7234ec5557eb3987884c0e629976930d6cbbebefa2b7f,True,,0.0,1.25,1.198058,1.198058
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,3092a9123492d90c4db11355233ea12cc1062c71a138dea39e6d0f7f8ead6c02,True,,0.0,1.25,2.038361,2.038361
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,045709b787ca71b1004eb3f521d36d225c633b0c19ea2cc440f1955b7f9a1480,True,,0.0,1.25,2.014478,2.014478
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,b263611c6d194c019928db049431228d0c389ea0302c5226bc3a34a58da467f5,True,,0.0,1.25,1.659245,1.659245
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,17ad53c142db119385fc1c58d02b7d7c0d9bfbb3fedeaa51372ad9cdbdd3b93a,True,,0.0,1.25,1.641932,1.641932
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,85001c71082e6a5e70daba9d2859f73ac50ca8d1d6297b9d9cf68349aaeca8f4,True,,0.0,1.25,1.63137,1.63137
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,6356fce21d65bf6f7e5a85986cca796f40466f1d9442b17d3aa3a0ed9a608468,True,,0.0,1.25,1.594239,1.594239
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,eaf0b88ae16d554a57bd99b8dc46f87dc2c6c30ba3fb72e42854ca4bc5371cd3,False,,0.0,1.25,1.590601,1.590601
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,0e47a519caa8c568573bc31728033e8c91a32542f2ed1763e8cf0092a1b7ae4c,True,,0.0,1.25,1.560683,1.560683
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,cb780c1957518eb10816c5ba7be067519915a12ad6876c21f9ca47a9d695d21a,True,,0.0,1.25,1.559245,1.559245
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,7032cc70a568c77f5ea1bc043ee580b595d62e2b50234c248ecd62ffb32b670b,True,,0.0,1.25,1.538119,1.538119
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,fe341282f7c23f64de1d6a3b8efc4ec8962bf60b7252be04c6b88265d676af0b,True,,0.0,1.25,1.53066,1.53066
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,db17e7fdd175cc197895cdd63cbe63595a8f562763ba28db51d3a81f659f048e,False,,0.0,1.25,1.521459,1.521459
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,f75d937f3d43cc3f5df3a65d80b998afcee58f398f9b6b67f4581cee46eea91a,False,,0.0,1.25,1.498231,1.498231
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,dd9a33516313945b2d4c99c3af5cd7d9a4168783d32ec073da24e262cc12d40b,False,,0.0,1.25,1.46846,1.46846
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,e9ef043a9a9bec8c30595a46134986b8865a838767a07fc43a4bdc035240838f,False,,0.0,1.25,1.461299,1.461299
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,c795c04a46d3eef67f48ba10605d0e349ee253a16cd437bf51f8bde7b9db5ea4,False,,0.0,1.25,1.441718,1.441718
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,bcea37c159915d39d0bfd3f0de9cf3461510506958788f2d3c4ed39027af4ad2,True,,0.0,1.25,1.435581,1.435581
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,866165170716dcb4d3dc44d7bda04149b57913441e710ef6ecd1b2fd4376bdfe,False,,0.0,1.25,1.395446,1.395446
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,5c0d5a1470c14ab0eac9edd135a5e8b4ec86150413fa70ca12f82d0b2dd0d661,True,,0.0,1.25,1.3906,1.3906
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,d1a90a74045117446db6b1f15d401ae908275dee768e1b0fb6625d23e90bdc8d,False,,0.0,1.25,1.384672,1.384672
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,cd59d51bf99b67a5ed16e26d8260e1a28cb74c95eb8ecef5d0ecd9f5f8291cd8,False,,0.0,1.25,1.384189,1.384189
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,25dcfe4e6380da25fae2260937fe3c180b3d2927c56808cce6c6f61195508f64,False,,0.0,1.25,1.380508,1.380508
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,ab079b6b3b60e1fe3421089c6de6a231768e87d6d8b104fc789a4f0151008597,True,,0.0,1.25,1.374928,1.374928
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,c282d8e8e332230f835a66e96ca8375e803cfe0f8e8946cfe25b486db9b159ea,False,,0.0,1.25,1.36906,1.36906
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,0f170d366abf777c3850d35862b3b89bdf084bd948645eb85dccc59486f00a99,True,,0.0,1.25,1.359222,1.359222
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,3f85b9e932563eee7708a3c9f12182b0251437ee2fe2dd4793d21c432b14e01f,False,,0.0,1.25,1.344109,1.344109
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,8770bfc0b2581445fde546ddd3086638f8d822e84cc29e30ef5e7fa603b3bd49,True,,0.0,1.25,1.342083,1.342083
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,fd00907aa9e7c59ce6a9d0757b7299e6197bc11181df2ea804d73a920725bb73,True,,0.0,1.25,1.339974,1.339974
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,6ddb6fcb8eb92808b747a31a79a5790e3b8bfe52bc982c2bb36288a54f029a39,False,,0.0,1.25,1.338994,1.338994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,95706b924e4a998a0edd6e5823b3c424c2bfbe486f806eecb439edba5bbf6699,False,,0.0,1.25,1.338994,1.338994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,b04b3d776876031931d2039b45405d61c552058a22bc353c80165fd06bf704d5,False,,0.0,1.25,1.338994,1.338994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,e05e57a9648aed5258cfb70a415e6fd1e2c4a44fbf24b1f49d6642eb6b74a7a1,False,,0.0,1.25,1.338994,1.338994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,feac28fcd7b57abf694e4c17399f37c72bade0bddb3d70817d20c489aba829cc,False,,0.0,1.25,1.338994,1.338994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,8ed0245dec4132ef9d7e3f9a2c014dd8fd40c5259db11f28f43f1894b396cf04,False,,0.0,1.25,1.261859,1.261859
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,c5b76164ed1cd468bf33c4a1e1bcfb28de5a025c3b287d5821db64f2f4df220d,False,,0.0,1.25,1.241052,1.241052
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,acb986c8dfcf6f056281978370eac339140e284f5b7145599400adf763514b31,True,,0.0,1.25,1.2,1.2
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,ai,b6e4962fc2dbba13555d9f64e8938228492007615705f18b970a37fff2dab7bf,False,,0.0,1.25,1.198936,1.198936
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,82b327b1b349d345f96a3b325090c87bd79b52f6e3aa49cfbd53b0f28d00faef,True,,0.0,1.25,1.196225,1.196225
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,18e57030274cd550b14a9cbc26e68fd369ee01dbb2a09d4ccd58236a8cb9a09f,True,,0.0,1.25,1.193724,1.193724
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,ef68fb3f4b028f01f29044d56d7e25d68940da3893e880ae4f3b063fcd9adb61,True,,0.0,1.25,1.1925,1.1925
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,6201d0e1a82c2643278f41db5c2ab30d0eeffc99c5d75532c803c6822c465fdb,True,,0.0,1.25,1.189182,1.189182
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,9b4f75458f73fb6662f9e0c3a6df6403308c79e1363bb8374b3f90ba0172e6f3,False,,0.0,1.25,1.182122,1.182122
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,406c254a83a20879afdd9d771404dae99bf3bc3f7d426b50b2d25f37c461865d,False,,0.0,1.25,1.179401,1.179401
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,dcd33ff33c2ea76f144b678a078159d9ea71afa2d934cfb8caaed6b4639072b5,False,,0.0,1.25,1.176526,1.176526
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,4fff267a94cad77875ed82e49d1d3f2d479431c77ca5e2ccff3672167f4536e2,False,,0.0,1.25,1.17531,1.17531
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,8c0581e7a689d392c6640d6898d0c303de391957ee902ab09d3268d272ce57a8,False,,0.0,1.25,1.170117,1.170117
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,d4cba21364ed329fa62043e87673a9a4195a908f06037a8a45a1c446148c3b8b,False,,0.0,1.25,1.164613,1.164613
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,112c00216bd6ad9c54528a3daf5a61e41658e77d441e8f389d3c3963ab6f1248,False,,0.0,1.25,1.150994,1.150994
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,f0ffec67df591d13e952d053afffb260fe89742453edef158fd332cf09a98b04,False,,0.0,1.25,1.149144,1.149144
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,2020fce814f2a80e3ffe68fbcfb6f4096481d3e05c62bd11cbfb535ac8ddcd0c,False,,0.0,1.25,1.14858,1.14858
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,525fde60927546f056bca4eb18744d51a40dfd687432c74d3d349edebac051fa,False,,0.0,1.25,1.146969,1.146969
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,215f3abe1a7f71b9856159e133ccc86e08bb78e4fa4a3800790a963878fd2ec6,False,,0.0,1.25,1.145668,1.145668
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,db3b540130d50ddd792c3d44a97b028d36e06bdf2aaa97e30800de144de2b8e6,False,,0.0,1.25,1.144076,1.144076
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,1030e1bd6e46e1f922dc93e22d5da9dceb9a74cfd1607e0d4d062407389ccf75,False,,0.0,1.25,1.141538,1.141538
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,6cc45204cdced955c555a737de859aac1de83aa5bf9f37abff68b75ae6f2d097,False,,0.0,1.25,1.140214,1.140214
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,8301e6b1bee7d07e85d439cd59117d4de405eb73e77e99302fb5729fc99f62fa,False,,0.0,1.25,1.138364,1.138364
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,f225d4aedbb79c7be6be773ff74b59dd026a312d46562ef40d8997b0a51ab086,False,,0.0,1.25,1.138119,1.138119
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,2d1a2430236dcc4d3007ddd140415ed67c3a700c34c62c5fcafe44d65508651f,False,,0.0,1.25,1.136395,1.136395
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,8f8542b9f5c26b49aa8008d7e45b04df5e2203f92ea2db9e04a0d9eece423e54,False,,0.0,1.25,1.136354,1.136354
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,7ec39301ecc8ba169317114ab737512a40062fdd6c1deef48f75104a44cb7413,False,,0.0,1.25,1.134912,1.134912
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,energy,79bbe4e1acd127233aa52a642a4f115f387b9cada26fa9f96def14db3b019366,False,,0.0,1.25,1.134676,1.134676
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,b3e72f013837f1932e61e3c38a22875ee4a9f2853a0b7380e7e6875d2d3e0e8f,True,chips,0.3,1.25,1.903674,1.978674
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,db36ab076542131776bbae472a7f26477fa26f7b90fb769ee7f8b6559bc35e83,True,,0.0,1.25,1.695696,1.695696
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,2b960895689291af7b71c985f5e7dc2823aac9ba7c8de06fdd4bcf2adbba49b7,True,,0.0,1.25,1.690892,1.690892
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,a19e7bed4ebb7e9ddb226820f81d14e72968b618cb25f9146ccbcb038ad26045,True,,0.0,1.25,1.687036,1.687036
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,be3a2cefd41e68fd907b2c2ccb60476d2f85e4989da5344948cf89e3625da833,False,,0.0,1.25,1.681213,1.681213
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,458d889b6a5d0ca41abfc58321bfcbead05f8f7f38997cc2dcd6391e24fa8dd7,False,,0.0,1.25,1.681213,1.681213
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,58bc955833b8f42f03ab8b62846696826ff7e2e26232cdbfc70e23643a5c91bd,False,,0.0,1.25,1.681213,1.681213
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,9acce89f246da0f6a5dbdd5b1e6998744296eba29edd4944ad96afd3587e3ca8,False,,0.0,1.25,1.68117,1.68117
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,32fbfca3af23c73de1570964580e787229afbd615d1d48860082cfb734b5f411,True,,0.0,1.25,1.674531,1.674531
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,db789dc2af2ac7e5e2387f6c1240d8c19a905a9ae6d7575053d501b3a493da6b,False,,0.0,1.25,1.670166,1.670166
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,c33d374ebef17b00def3e6c8f79d35117061cc60abddf9e43efd2d41b0a61f83,True,,0.0,1.25,1.670117,1.670117
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,be78064e700450b39f88775a5771f5c9e457db0d7ee01a9fe760848d347801ad,False,,0.0,1.25,1.667544,1.667544
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,f4fbab1767da88789f733fe964b6877c15caee105780530ca0157addb0b854d1,False,,0.0,1.25,1.661181,1.661181
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,a7b29329c6413c6908edbfe7fb7e0b008e9ed220f5914d6fb15720f7bc1d1660,False,,0.0,1.25,1.660761,1.660761
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,1d69909b3e63e41bfeacdf3d03a13ab3f3a0feb9ebeaf85afc55f8519007adec,False,,0.0,1.25,1.659263,1.659263
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,169271da2e27f46562b4edb1a7d5941478ba9c1a10a9ae65657a66c0c5320e1c,False,,0.0,1.25,1.659245,1.659245
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,b6c9124ddf5047355af74009e8a25b1a647b8be46b7487f521122d23425696ad,False,,0.0,1.25,1.644331,1.644331
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,2b204d5147e62d6850626136c1e195dfce20b080b273f7963121465e44650c62,True,,0.0,1.25,1.641607,1.641607
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,bdd9612516ac70a29a517f1521bdb65b56fc4304df35e4b5ecb4ae69cedf6a7f,False,,0.0,1.25,1.633648,1.633648
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,e0485c37bd6c690e70115a54af80fbd3479caf92102910fd32f5a0917749c78e,False,,0.0,1.25,1.61361,1.61361
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,fd28ef33098371ccb3a75cf441fd3b19e08366107d4aeb5d5b9321a6a8077033,False,,0.0,1.25,1.611482,1.611482
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,1d4742b5560268b11e0593919bb00c3ebdfd044ec842835c3c98467c26c62a9c,True,,0.0,1.25,1.6,1.6
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,43d9edb53be4c2bd35999ec808b2fa18d5449651aa3bfb29a49e0b432fc346e5,False,,0.0,1.25,1.579892,1.579892
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,09cc0f0d030e755b2db74aa9211ee82ff090a6cae46245ef3e677ed375768d92,True,,0.0,1.25,1.545602,1.545602
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,ce60af8d8d99248e8025e02acbcdd8ceb155e55fbeb7ae2a4e4514a24137f5b5,True,,0.0,1.25,1.521114,1.521114
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,4e7020f165fc58849b9fee0b3f868acbbda1a0427f5ea7305c878aab8e63f50d,False,,0.0,1.25,1.19811,1.19811
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,f0d4e8f464b2af5df1000b2ed37760cd2d9c7c38418275908ba9c11051bcfde4,False,,0.0,1.25,1.19772,1.19772
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,c1413187549c7b75c91fd7499df5937ca386cf1c7a191c173d83cea666832bdf,False,,0.0,1.25,1.196583,1.196583
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,7e010e5c49d6a78323dc402b3aca0674ea57c4691d8276a1efd79c0a47a4443a,False,,0.0,1.25,1.196519,1.196519
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,6e664648f833d01065ccbbc01fbf8f362f5416f9e3031584d076f8044216d8d7,True,,0.0,1.25,1.196346,1.196346
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,920af0ed7c9733f0b095d94fa2ddb7294f7f648e5727032e7f6f39f10db385ad,False,,0.0,1.25,1.195371,1.195371
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,09e95f3772e11cb803b9d2dd5829362c5d398cee346d9e2de425ea992a426e2c,True,,0.0,1.25,1.194665,1.194665
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,19b39247d2388125d4be278eb8814402d956f2fc979120c6e9d56965442b6357,True,,0.0,1.25,1.18818,1.18818
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,88f9e1f296ac44aa6198aafb0aa2a973a8b9daad9271848dd75b66d22d29c132,True,,0.0,1.25,1.187596,1.187596
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,business-economy,16a599e90ef8aeeb9060fe1a6e1f490242b7cdd7e64974906404a406f090d07b,True,,0.0,1.25,1.186447,1.186447
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,d9b173e01f2c4f4bc5db9957fe127d397b491e90e19a98d8ef392e4effe23985,True,,0.0,1.25,1.898627,1.898627
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,b8b1ea4761b0170d2dbf58119662d877c10da58d47893713bf68b93551bdc491,True,,0.0,1.25,1.678231,1.678231
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,32fbfca3af23c73de1570964580e787229afbd615d1d48860082cfb734b5f411,False,,0.0,1.25,1.674531,1.674531
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,2b204d5147e62d6850626136c1e195dfce20b080b273f7963121465e44650c62,False,,0.0,1.25,1.641607,1.641607
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,1f999a6639df29a1ca8b74bd65e508bfef8b20c333dd012e0a5207ec14e83b38,True,,0.0,1.25,1.617643,1.617643
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,75942016d446e1b5012cdf7297d7189cad6d511f866d20cea94bed7a9063e746,True,,0.0,1.25,1.532485,1.532485
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,28e28f7f343e76dd9c1546907bb2a67bf9026dc14463f1d1c4c087356dc02c93,False,,0.0,1.25,1.531114,1.531114
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,4c54b62308350ea63efe419d7416aeaf7bd2890a4502cad2e0fa1b85c5ae7331,False,,0.0,1.25,1.503492,1.503492
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,17fb3039872082b25a8d31aa2302f20d2b59504e8a0976a5ade797b5b96ba472,False,,0.0,1.25,1.500314,1.500314
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,0ba8485d9c25935305e0bb50a7a93a8dcc23fa278d2d72ff8da33e076d0582d2,False,,0.0,1.25,1.497719,1.497719
2026-09-14T11:00,2026-09-15,2026-09-15-34965344554,world,1a5c2289c74706782c57416a554bf1f8da7d7db00a23d133af4631b099d67c31,False,,0.0,1.25,1.49165,1.49165
